id	word1	word2	headline
1607	perfilprofesional	responsabilidad	-Este es unpuesto de una gran responsabilidad, defíname en tres palabras su perfilprofesional. -94, 58, 92 -Contratada.
1611	agarrarme	escalera	Dos borrachos en la via del tren andando le dice uno al otro:  - Que escalera mas larga  y dice el otro  - A mi lo que mas me cuesta es agarrarme al pasamanos
1613	trajeron	ledice	Un dia los reyes le trajeron una bicicleta a Jaimito. Jaimito ledice a su mama: - Mira mama, voy con una mano! Al rato le vuelve a decir a su mama: - Mira mama, voy sin manos! Al rato le dice a su mama: - Mira mama, sin dientes!
1615	hipopótamo	exótico	-Que, te gusto? -Me pareces mesopotámico -Exótico, raro? -No, pareces una mesa con un hipopótamo encima, más ancho que largo.
1616	meviolan	novias	"No sé por qué cada vez que tengo sexo con mis novias gritan el mismo nombre de otra persona. ¿Alguien sabe quién es ""Socorro Meviolan""?"
1617	porno	gourmet	Una mujer está viendo el Canal Gourmet y el esposo le dice: - ¿Para qué ves eso si no sabes cocinar? ... Y ella contesta: - Tú ves el canal PORNO y …¡ no te digo nada !
1619	alzheimer	déjela	En la consulta del médico: - No recuerdo si era Alzheimer o Sida lo que su esposa tiene.  - ¿Y que hago Doctor?  - Puessss, déjela en medio del bosque sola y si sabe volver sola a casa sobretodo no se acueste con ella.
1621	madre	eres	Eres tan feo tan feo que tu madre en vez de darte el pecho te daba la espalda
1622	comiste	bebé	Un niño le dice a su mamá:  - Mamá, mamá, que tienes en la barriga?  -Es un bebé hijo.  - Y lo quieres mucho?  -Si hijo, lo quiero mucho.  - ¿Y por qué te lo comiste?
1623	portátiles	rio	-¿pero que haces tirando esos portátiles al río? -!pero mira como beben los PC,s en el rio!
1624	pozo	ninguno	Habían tres amigos que se llamaban Tonto, Nadie y Ninguno. Tonto va y le dice al policía: Nadie se cayó al pozo y Ninguno lo está ayudando. Entonces el policía le responde: ¿Usted es tonto? Sí, ¡Mucho gusto!
1625	pájaro	kilos	- ¿Qué pesa más, un pájaro de 3 kilos o un bebé de 3 kilos? - El pájaro. Porque pesa 3 kilos y pico…
1627	woman	apreti	- Se abre el telón y se ve a una señora haciendo fuerza para cagar ¿cómo se titula la película?  Apreti woman
1628	wáter	cagate	- Se abre el telón y aparece el coche fantástico y un wáter. Se cierra el telón. ¿Cómo se llama la película?  ....CAGATE KIT
1629	diarrea	abunda	- ¿Cómo se dice diarrea en africano? - Abunda la caca
1631	hotmail	blogs	Tengo cuentas en Gmail, en Hotmail, en Facebook y Twitter, también abrí cuentas en Foros, Blogs, PayPal... yo que se señor Juez... quizás también me abrí una cuenta en Suiza, yo que se...
1632	pesadillas	sueños	- Mamá, hasta en mis sueños me dicen gorda.  - Tranquila hija, solo son pesadillas. - ¡¿QUESADILLAS?! ¿Dónde, dónde?
1633	dificilísimo	ies	- A ver Jaimito, dime una palabra que tenga 5 ies. Y Jaimito le responde: - Pero profesora, eso es dificilísimo. - Muy bien Jaimito, muy bien.
1635	robar	miedo	Vivo con el miedo de que alguien entre a robar a mi pobre suegra que vive sola con sus joyas en la calle Alcinar de las Rojas nº 254 Edificio F piso 2º
1636	recomienda	distancia	-Doctor, ¿qué me recomienda para el mal aliento?  -Una relación a distancia.
1637	tuyas	paraiso	Jaimito le pregunta a su padre:  - Papá papá! ¿Qué hay entre las piernas de mamá?  - El paraiso  - ¿Y entre las tuyas?  - La llave del paraiso Jaimito - Pues ya puedes ir cambiando la cerradura que el vecino tambien tiene la llave
1638	inventé	inventor	- ¿Y tú a qué te dedicas? - Soy inventor...me inventé la rueda, la radio, la penicilina... - Eso es mentira!! - ¿Ves? Me lo invento todo!
1639	sostenido	menor	Dos amigos: - Hombre, cuanto tiempo! Esta es mi hija, la menor. - Pues este es mi hijo, fa sostenido
1640	gin	tonic	En una tienda: - Hola quisiera un sujetador para mi mujer - ¿Talla? - 90 - ¿Copa? - Pues... ya que te pones, un Gin-Tonic
1641	caminaba	policías	Caminaba un hombre anciano por un parque haciendo ejercicios y llega un joven que le pregunta: - Disculpe señor , ¿por casualidad no ha visto a un par de policías por el parque? Y el señor mayor le contesta: - Pues... no, ¿por qué? - Ah, entonces, arriba las manos que esto es un atraco.
1642	jaguar	you	- ¿Que le dice un jaguar a otro jaguar? - Jaguar you
1644	borracha	creía	- Señora, control de alcoholemia. Sople aquí. - Pero oficial, ¡ESTE ES SU PENE! - Ah, no está tan borracha como creía. Circule, circule.
1645	nocilla	sillas	- ¿Por qué los de Lepe no meten sillas en la cocina?  -Porque ven un tarro que pone NOCILLA
1646	gordas	cocina	- ¿Por qué las gordas de lepe no entran en la cocina?  - Porque hay un tarro que pone SAL GORDA
1647	trabajásemos	felices	Todos seríamos más felices si trabajásemos de lo que nos gusta. En mi caso es muy difícil encontrar trabajo de macarrones con queso.
1649	preguntamos	tostado	- Mira se esta quemando la panaderia de don chano - Después le preguntamos - ¿Preguntarle qué? - Si tiene pan tostado
1651	dieta	semanas	Un hombre le dice a un amigo: - Mi esposa está en una dieta de tres semanas. - ¿De verdad? ¿Cuánto ha perdido hasta ahora? - Dos semanas.
1652	surf	exsurfista	Cuando tuve a mi hija dejé de hacer Surf. Ahora la llaman la niña del exsurfista.
1653	individual	agente	Van dos monjas en una moto individual, les para la Guardia Civil y les dice el guardia: -¿Es una moto individual? -Sí, agente. -Multa por ir dos. -Pero, agente, vamos con Dios. -Pues multa por ir tres.
1655	interés	sexo	Un amigo le dice al otro: - Tú... ¿Qué piensas de las mujeres cuando practican el sexo con nosotros? ¿Lo hacen por amor o por interés? - La mía lo hace por amor... - ¿Cómo estás tan seguro? - Porque lo que es interés, no pone ninguno.
1656	gays	bananas	Habian una pareja de gays entran a una verduleria - Hola verdulero me da dos bananas! - El minimo de compra es de tres unidades Entonces le dice al otro gay - Y... con la otra que hacemos? - ....Nos la comemos!!!
1658	fumándose	porro	Se abre el telón: sale Franco fumándose un porro. Se cierra el telón: ¿cómo se llama la película? PAQUITO EL CHOCOLATERO.
1659	apague	mamita	- Mamita mamita las velas se comen?? - No hijito, ¿por qué lo dices?..... - Porque anoche mi papi le dijo a la empleada: Apague la vela que me la voy a comer
1660	sims	friki	Un niño viene del colegio y le dice a su madre: -Mamá, mamá, ¡en el colegio me llaman friki! A lo que le responde la madre: -¿Y tú que haces hijo? Y el niño: -Les creo en los sims y les mato.
1662	vieja	pelota	"No es lo mismo decir ""una pelota vieja"" que una ""vieja en pelotas""."
1664	reputación	gay	"Dos amigos entran, sin saberlo, en un bar de ambiente y muy mala reputación, oscuro y totalmente atestado de gente... y le dice uno al otro: - Vaya ""guiri...gay"" que hay aquí, no? A lo que el otro le responde: - Me parece que hay más... de lo segundo que... de lo primero!!!"
1665	soriasis	soria	Va una mujer al médico con un problema de piel y le dice el médico: -Señora, usted tiene soriasis. -No perdone pero se equivoca yo nunca he estado en Soria. -¡Y yo nunca he estado en Burgos y mire que morcilla tengo!
1667	superpoderes	perdona	- Mama, ¿puedo coger el coche? - No sin mi supervisión - Uy, perdona por no tener superpoderes como tú
1668	rabino	cursi	- A mi me han circuncidado - ¿El rabino? - No seas cursi, hombre, LA POLLA
1669	instagram	twitter	- ¿Tienes Facebook? - Si - ¿Twitter? - Si - ¿Página Web? - Claro - ¿Instagram? - Si - ¿Vida? - Si, pero casi nunca la uso
1670	crítica	asistí	- Ayer asistí a un curso de crítica constructiva - ¿Y qué tal? - Fue una mierda
1671	percibir	únicos	Los borrachos son los seres más sensibles que existen: Son los únicos capaces de percibir el movimiento giratorio de la Tierra
1673	cállese	bautizo	- ¡Ahoguen a ese sinvergüenza! - ¡Cállese abuela loca! Que estamos en el bautizo de su nieto.
1674	estáis	hacéis	Una pareja está en la cama y el hermano pequeño de la novia se encuentra en la cama de abajo. Empiezan a hacerlo y el niño pregunta:  - ¿Que hacéis?  - Un bocadillo - Vale Momentos después - ¡Cuidado! - ¿Que pasa?  - Que me estáis manchando con la mayonesa
1675	béseme	fingir	- Mayordomo - Si? señor - Tráigame la infusión de todas las tades - Té, amo - Basta ya de fingir, yo también. ¡Béseme canalla!
1677	elevador	elefante	Un elefante trabajaba en un elevador cuando llega un ratoncito y se mete al elevador y el elefante le pregunta: -¿QUE PISO?  y el ratoncito muy angustiado le contesta -¡MI COLITAAAA!
1678	hippie	hurra	"Que un tartamudo intente decir ""Hippie"" y todo el mundo diga ""Hurra"""
1679	mamaaaa	hiciste	-Mamaaaa, ¡La he cagado, la he cagado!!!! -¿Que pasó hijo, que hiciste? -Iba a despertar a mi hermana con un pedo y ¡LA HE CAGADO!!!!
1680	sangra	extraño	Dígame, ¿ha notado algún comportamiento extraño en su hijo? -Si doctor, últimamente le sangra mucho la nariz. -Pues por ahí van los tiros...
1681	unicornio	jodas	Dos amigos en el Bar: - Hoy al salir del curro he atropellado un unicornio!! - No jodas!! Tienes curro??
1682	plátanos	alimentos	Me he sacado el carnet de manipulador de alimentos... Ya tengo a los plátanos y a las patatas totalmente en contra de las zanahorias.
1683	bostezarás	chúpamela	-Chúpamela -No -Que me la chupesss -Que nooo!!! -Ya bostezarás, ya....
1684	morderme	uñas	Un niño que pasa por el dormitorio de sus padres y les ve haciendo un 69 y dice:  - Hijos de puta!! Pues no me quieren llevar al psicólogo por morderme las uñas??
1685	yonkis	lavan	¿Sabias que los yonkis se lavan el pelo con champú de caballo?
1686	pueden	vivo	En un segundo pueden pasar muchas cosas. Lo se porque vivo en un tercero y se oye todo!!
1687	peores	dijeron	- Ayer me dijeron que soy fea. - No te preocupes, a mí me han dicho cosas peores - ¿Que te han dicho? - Que también eres bastante mala persona.
1689	mallas	coñazo	-Niña, a donde vas con esas mallas? -Voy a aeróbic -Joder que coñazo!! -Si, un rollo -No, no me has entendido...
1690	calipo	rodillas	Eres tan guarra que te comes los Calipo de rodillas
1691	borrachera	alcoholismo	-¿Donde vas con esa borrachera? -A una conferencia sobre el alcoholismo -¿Y quien la da? -La simpática de mi mujer cuando llegue a casa
1692	hipotecas	hipopótamos	-¿Tu que opinas de las hipotecas? -A mi me parece cojonudo que los hipopótamos tengan un sitio para bailar
1694	curará	impotencia	-Entonces doctor ¿Con este condón de lana se curará mi impotencia? -No, pero le sudará la polla!
1695	mordor	llevaban	Eres tan feo que cuando tus padres te llevaban en coche ponía: Bebé a Mordor
1696	guapísima	desnúdate	Una señora muy muy fea va al médico con su hija que es guapísima. Entran en la consulta del doctor y le dice el doctor a la niña:  - A ver, guapa. Desnúdate.  Y le dice la niña:  - No, doctor. Es mi madre la que pasa a consulta.  - ¡Ah! Esto… señora, saque la lengua!
1697	mataron	kung	¿Por qué mataron a Kung Fu? Porque lo kunfundieron.
1701	golpeando	reloj	- ¿Qué hace un loco golpeando un reloj?  - Está matando el tiempo.
1702	locaaaa	ginecopsiquiatra	Mama!! mama!! tengo que ir al ginecopsiquiatra!!!  ¿Al ginecopsiquiatra? Siiii porque cuando me la meten me vuelvo locaaaa
1703	mouse	teclado	Donald usa teclado y Mickey mouse.
1710	bárcenas	mariano	Mariano Rajoy: – Luis, tenemos que hablar. Luis Bárcenas: – ¿Sobre? Mariano Rajoy: – Si, gracias.
1711	artistas	franco	Entra un hombre en un Bar y ve colgados los cuadros de Franco, el Papa y Rajoy. El hombre antes de pedir una cerveza pregunta: - ¿Cómo es que tiene a esos artistas ahí colgados? - Es el menu HUEVOS,CON PAPA Y CHORIZO
1712	cebra	animal	- Cuál es el animal más viejo del mundo?  - La cebra, porque todavía está en blanco y negro.
1713	pingüino	camarero	Un pingüino entra en un bar y se dirige al camarero. - Perdone, ¿por casualidad ha visto usted a mi hermano? - No sé, ¿cómo es?
1714	descafeinado	cabronazo	- ¡Camarero! - Dígame Sr Bárcenas - Un cortado descafeinado - ¿De sobre? - .....Como me conoces cabronazo
1716	enamorado	decirle	- Oiga señor, quiero decirle que yo estoy enamorado de su hija y no por el dinero.  - ¿ Y de cuál de las cuatro?  - Ah pues.., de cualquiera, de cualquiera.
1717	llamarla	télefono	- Si tuviera la bondad de darme su número de télefono me gustaría llamarla alguna vez.  - Está en la guía telefónica.  - ¿Y su nombre?  - También
1719	galleta	cuétara	-¿Cómo se llaman tus niñas? - La mayor Cuétara y la pequeña Fontaneda,... ¿y la tuya? - María. - ¡Huy, si le has puesto nombre de galleta!
1721	cuentos	chistes	Le pregunta Mariano Rajoy a Jaimito:  - ¿Así que tu eres el de los cuentos?  - No, Sr. Presidente ... yo soy el de los chistes, el de los cuentos es Ud.
1722	librero	librería	Mariano Rajoy entra en una librería y le pregunta al librero: - Tiene usted algo de Hemingway ? - Si, 'El viejo y el mar' - Hummm... déme 'El mar'.
1724	discuten	pasados	"Dos hombres pasados de copas discuten frente a una casa. Dice uno:""Yo vivo aquí"". El otro replica: ""No yo vivo aquí"".  Con tanto alboroto,se enciende la luz de calle y una mujer se asoma y con cara de pocos amigos les dice:  - Que bonito, padre e hijo juntos pasando una bonita noche."
1725	serpiente	pico	"Pedro: ""Mamá, mamá, ¡me pico una serpiente!"" Mamá: ""¿Cobra?"" Pedro: ""No, ¡gratis!"""
1727	mágico	desapareces	Un hombre se acerca a una mujer y le dice: - ¿Te gustaría un polvete mágico? - ¿Qué es un polvete mágico? - Fácil: echamos unos polvos y después desapareces.
1728	inmigrante	funcionario	El funcionario rellena una ficha y le hace preguntas a un inmigrante: - ¿Sexo? - 3 veces por semana. - No... quiero decir si Masculino o Femenino. - ¡¡¡¡Lo que caiga!!!!
1730	valentía	bombardeo	He perdido a 4 de mis mejores hombres. Cayeron al mar durante el bombardeo. Su honor y valentía les hará memoria. - Ya Paco. ¿Has tirado de la cadena?
1732	plantado	jardinero	- ¿Cuál es el colmo de un jardinero?  - Que siempre lo dejen plantado.
1733	levantarse	horas	- ¿Cuál es el colmo de ser vago?  - Levantarse dos horas antes, para estar más tiempo sin hacer nada.
1734	jorobado	estudiar	- ¿Cual es el colmo de un Jorobado? - Estudiar Derecho
1737	entendernos	vamos	- Me da la impresión de que vamos a entendernos muy bien.  - ¿Qué?
1739	cestita	tendra	Esto es Caperucita Roja que va por el bosque y se le aparece el lobo. -Caperucita, te voy a dar un beso donde nadie te lo ha dado antes. -Uy, pues tendra que ser en la cestita.
1740	apasionadamente	dulce	El marido entra con mucho cuidado en la cama y le susurra dulce y apasionadamente al oído de su mujer: - Estoy sin calzoncillos... Y la mujer le responde:  - Mañana te lavo unos.
1741	vicente	montoya	Van tres a visitar a un amigo al hospital, en esto el amigo les dice:  - Vicente, gracias por venir, bésame la frente!  - Mariano! Gracias tambien a ti, bésame la mano!  - Montoya!! A donde vas Montoya!!
1742	divorciar	juzgado	En el Juzgado: - Pero señora ¿por qué se quiere divorciar?  - Mi marido me trata como a un perro. - ¿Le pega, la maltrata?  - NO, quiere que le sea fiel!!
1745	empezaste	mario	Dos amigos de resaca: -¡No estaba tan borracho!  -¿No? Joder pero si aplastaste mi tortuga y empezaste a gritar: ¡¡Soy Super Mario Bros!!
1746	marihuana	blackberry	- ¡Papá, papá! Vendí mi BlackBerry para comprar marihuana. - ¡Felicidades hijo! Por fin me has hecho caso y has dejado ese terrible vicio.
1749	droga	felicidades	Mamá, mamá, te tengo dos noticias, una buena y otra mala.  - A ver hijo, dime primero la buena. - Pues que he dejado la droga.  - Hay que bien hijo, muchas felicidades, y la mala?  - Que no se donde
1751	contentos	curas	- ¿Tú sabes por qué los curas van tan contentos a su trabajo? - Porque tienen al jefe crucificado.
1752	quitar	pelos	- Oye Pedro que es de Pilar? Contesta Pedro: - Quitar los pelos uno a uno…
